year,tree,modalidad,area,carrera,campus,codigo,url,index_page
2023,licenciatura,escolarizado,1,INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERÍA,10800115,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/10800115.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERÍA,10900115,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/10900115.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA ELECTRICA ELECTRONICA,FES ARAGÓN,10904005,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/10904005.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERÍA,11000115,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11000115.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA EN COMPUTACION,FES ARAGÓN,11004005,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11004005.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA GEOFISICA,FACULTAD DE INGENIERÍA,11200115,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11200115.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA GEOLOGICA,FACULTAD DE INGENIERÍA,11300115,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11300115.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA GEOMATICA,FACULTAD DE INGENIERÍA,12000115,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/12000115.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERÍA,11400115,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11400115.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FES ARAGÓN,11404005,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11404005.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FES CUAUTITLÁN,11401005,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11401005.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA MECANICA,FACULTAD DE INGENIERÍA,11500115,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11500115.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA MECANICA,FES ARAGÓN,11504005,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11504005.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA MECANICA ELECTRICA,FES CUAUTITLÁN,11601005,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11601005.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA PETROLERA,FACULTAD DE INGENIERÍA,11700115,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11700115.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FACULTAD DE QUÍMICA,11800055,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11800055.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FES CUAUTITLÁN,11801005,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11801005.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FES ZARAGOZA,11805005,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11805005.html,15.html
2023,licenciatura,escolarizado,1,INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUÍMICA,11900055,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/11900055.html,15.html
2023,licenciatura,escolarizado,1,MATEMATICAS,FACULTAD DE CIENCIAS,12200035,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/12200035.html,15.html
2023,licenciatura,escolarizado,1,MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,13600035,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/13600035.html,15.html
2023,licenciatura,escolarizado,1,MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLÁN,12102005,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/12102005.html,15.html
2023,licenciatura,escolarizado,1,TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13207005,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/13207005.html,15.html
2023,licenciatura,escolarizado,1,URBANISMO,FACULTAD DE ARQUITECTURA,12300015,https://www.dgae.unam.mx/Licenciatura2023/resultados/1/12300015.html,15.html
2023,licenciatura,escolarizado,2,BIOLOGIA,FACULTAD DE CIENCIAS,20100035,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20100035.html,25.html
2023,licenciatura,escolarizado,2,BIOLOGIA,FES IZTACALA,20103005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20103005.html,25.html
2023,licenciatura,escolarizado,2,BIOLOGIA,FES ZARAGOZA,20105005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20105005.html,25.html
2023,licenciatura,escolarizado,2,BIOLOGIA,FES ZARAGOZA ( TLAXCALA ),20100015,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20100015.html,25.html
2023,licenciatura,escolarizado,2,BIOQUIMICA DIAGNOSTICA,FES CUAUTITLÁN,21801005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21801005.html,25.html
2023,licenciatura,escolarizado,2,CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,23007005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/23007005.html,25.html
2023,licenciatura,escolarizado,2,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,21607005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21607005.html,25.html
2023,licenciatura,escolarizado,2,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,21608005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21608005.html,25.html
2023,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGÍA,20200145,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20200145.html,25.html
2023,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FES IZTACALA,20203005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20203005.html,25.html
2023,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FES ZARAGOZA,20205005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20205005.html,25.html
2023,licenciatura,escolarizado,2,ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,22507005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/22507005.html,25.html
2023,licenciatura,escolarizado,2,ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,22508005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/22508005.html,25.html
2023,licenciatura,escolarizado,2,ECOLOGIA,FES IZTACALA,22503005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/22503005.html,25.html
2023,licenciatura,escolarizado,2,ENFERMERIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,22000095,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/22000095.html,25.html
2023,licenciatura,escolarizado,2,ENFERMERIA,FES IZTACALA,22003005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/22003005.html,25.html
2023,licenciatura,escolarizado,2,ENFERMERIA,FES ZARAGOZA,22005005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/22005005.html,25.html
2023,licenciatura,escolarizado,2,ENFERMERIA,TLAXCALA,22000015,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/22000015.html,25.html
2023,licenciatura,escolarizado,2,ENFERMERIA Y OBSTETRICIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,20300095,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20300095.html,25.html
2023,licenciatura,escolarizado,2,FARMACIA,FES CUAUTITLÁN,21901005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21901005.html,25.html
2023,licenciatura,escolarizado,2,FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,22106005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/22106005.html,25.html
2023,licenciatura,escolarizado,2,INGENIERIA AGRICOLA,FES CUAUTITLÁN,20401005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20401005.html,25.html
2023,licenciatura,escolarizado,2,INGENIERIA EN ALIMENTOS,FES CUAUTITLÁN,20501005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20501005.html,25.html
2023,licenciatura,escolarizado,2,MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,21708005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21708005.html,25.html
2023,licenciatura,escolarizado,2,MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,20700165,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20700165.html,25.html
2023,licenciatura,escolarizado,2,MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLÁN,20701005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20701005.html,25.html
2023,licenciatura,escolarizado,2,MEDICO CIRUJANO,FACULTAD DE MEDICINA,20800125,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20800125.html,25.html
2023,licenciatura,escolarizado,2,MEDICO CIRUJANO,FES IZTACALA,20803005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20803005.html,25.html
2023,licenciatura,escolarizado,2,MEDICO CIRUJANO,FES ZARAGOZA,20805005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20805005.html,25.html
2023,licenciatura,escolarizado,2,NUTRIOLOGIA,FES ZARAGOZA,22705005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/22705005.html,25.html
2023,licenciatura,escolarizado,2,ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,22206005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/22206005.html,25.html
2023,licenciatura,escolarizado,2,OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,20906005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20906005.html,25.html
2023,licenciatura,escolarizado,2,OPTOMETRIA,FES IZTACALA,20903005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/20903005.html,25.html
2023,licenciatura,escolarizado,2,PSICOLOGIA,FACULTAD DE PSICOLOGÍA,21000195,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21000195.html,25.html
2023,licenciatura,abierta,2,PSICOLOGIA,FACULTAD DE PSICOLOGÍA,21000196,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21000196.html,26.html
2023,licenciatura,escolarizado,2,PSICOLOGIA,FES IZTACALA,21003005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21003005.html,25.html
2023,licenciatura,escolarizado,2,PSICOLOGIA,FES ZARAGOZA,21005005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21005005.html,25.html
2023,licenciatura,escolarizado,2,PSICOLOGIA,TLAXCALA,21000015,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21000015.html,25.html
2023,licenciatura,escolarizado,2,QUIMICA,FACULTAD DE QUÍMICA,21100055,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21100055.html,25.html
2023,licenciatura,escolarizado,2,QUIMICA,FES CUAUTITLÁN,21101005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21101005.html,25.html
2023,licenciatura,escolarizado,2,QUIMICA DE ALIMENTOS,FACULTAD DE QUÍMICA,21200055,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21200055.html,25.html
2023,licenciatura,escolarizado,2,QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUÍMICA,21300055,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21300055.html,25.html
2023,licenciatura,escolarizado,2,QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,21305005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21305005.html,25.html
2023,licenciatura,escolarizado,2,QUIMICA INDUSTRIAL,FES CUAUTITLÁN,21401005,https://www.dgae.unam.mx/Licenciatura2023/resultados/2/21401005.html,25.html
2023,licenciatura,abierta,3,ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30100066,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30100066.html,36.html
2023,licenciatura,escolarizado,3,ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN ( CU ),30100065,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30100065.html,35.html
2023,licenciatura,escolarizado,3,ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN ( OAXACA ),30100025,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30100025.html,35.html
2023,licenciatura,escolarizado,3,ADMINISTRACION,FES CUAUTITLÁN,30101005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30101005.html,35.html
2023,licenciatura,escolarizado,3,ADMINISTRACION AGROPECUARIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,31406005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31406005.html,35.html
2023,licenciatura,escolarizado,3,ANTROPOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31900045,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31900045.html,35.html
2023,licenciatura,escolarizado,3,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30200045,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30200045.html,35.html
2023,licenciatura,abierta,3,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30200046,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30200046.html,36.html
2023,licenciatura,escolarizado,3,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30300045,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30300045.html,35.html
2023,licenciatura,abierta,3,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30300046,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30300046.html,36.html
2023,licenciatura,escolarizado,3,CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLÁN,30302005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30302005.html,35.html
2023,licenciatura,escolarizado,3,COMUNICACION,FES ACATLÁN,31502005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31502005.html,35.html
2023,licenciatura,escolarizado,3,COMUNICACION Y PERIODISMO,FES ARAGÓN,31604005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31604005.html,35.html
2023,licenciatura,abierta,3,CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30400066,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30400066.html,36.html
2023,licenciatura,escolarizado,3,CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN ( CU ),30400065,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30400065.html,35.html
2023,licenciatura,escolarizado,3,CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN ( OAXACA ),30400025,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30400025.html,35.html
2023,licenciatura,escolarizado,3,CONTADURIA,FES CUAUTITLÁN,30401005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30401005.html,35.html
2023,licenciatura,escolarizado,3,DERECHO,FACULTAD DE DERECHO,30500075,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30500075.html,35.html
2023,licenciatura,abierta,3,DERECHO,FACULTAD DE DERECHO,30500076,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30500076.html,36.html
2023,licenciatura,escolarizado,3,DERECHO,FES ACATLÁN,30502005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30502005.html,35.html
2023,licenciatura,abierta,3,DERECHO,FES ACATLÁN,30502006,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30502006.html,36.html
2023,licenciatura,escolarizado,3,DERECHO,FES ARAGÓN,30504005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30504005.html,35.html
2023,licenciatura,abierta,3,DERECHO,FES ARAGÓN,30504006,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30504006.html,36.html
2023,licenciatura,escolarizado,3,DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,FES ZARAGOZA,31805005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31805005.html,35.html
2023,licenciatura,escolarizado,3,DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,TLAXCALA,31800015,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31800015.html,35.html
2023,licenciatura,escolarizado,3,DESARROLLO TERRITORIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,32006005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/32006005.html,35.html
2023,licenciatura,escolarizado,3,ECONOMIA,FACULTAD DE ECONOMÍA,30600085,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30600085.html,35.html
2023,licenciatura,abierta,3,ECONOMIA,FACULTAD DE ECONOMÍA,30600086,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30600086.html,36.html
2023,licenciatura,escolarizado,3,ECONOMIA,FES ACATLÁN,30602005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30602005.html,35.html
2023,licenciatura,escolarizado,3,ECONOMIA,FES ARAGÓN,30604005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30604005.html,35.html
2023,licenciatura,abierta,3,ECONOMIA,FES ARAGÓN,30604006,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30604006.html,36.html
2023,licenciatura,escolarizado,3,ECONOMIA INDUSTRIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,31306005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31306005.html,35.html
2023,licenciatura,escolarizado,3,ESTUDIOS SOCIALES Y GESTION LOCAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,31707005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31707005.html,35.html
2023,licenciatura,escolarizado,3,GEOGRAFIA,FACULTAD DE FILOSOFÍA Y LETRAS,30700105,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30700105.html,35.html
2023,licenciatura,abierta,3,GEOGRAFIA,FACULTAD DE FILOSOFÍA Y LETRAS,30700106,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30700106.html,36.html
2023,licenciatura,escolarizado,3,GEOGRAFIA APLICADA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,32200175,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/32200175.html,35.html
2023,licenciatura,escolarizado,3,GEOGRAFIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,32208005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/32208005.html,35.html
2023,licenciatura,escolarizado,3,INFORMATICA,FES CUAUTITLÁN,30801005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30801005.html,35.html
2023,licenciatura,escolarizado,3,PLANIF PARA EL DESARROLLO AGROPECUARIO,FES ARAGÓN,30904005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/30904005.html,35.html
2023,licenciatura,escolarizado,3,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31000045,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31000045.html,35.html
2023,licenciatura,abierta,3,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31000046,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31000046.html,36.html
2023,licenciatura,escolarizado,3,RELACIONES INTERNACIONALES,FES ACATLÁN,31002005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31002005.html,35.html
2023,licenciatura,abierta,3,RELACIONES INTERNACIONALES,FES ACATLÁN,31002006,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31002006.html,36.html
2023,licenciatura,escolarizado,3,RELACIONES INTERNACIONALES,FES ARAGÓN,31004005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31004005.html,35.html
2023,licenciatura,abierta,3,RELACIONES INTERNACIONALES,FES ARAGÓN,31004006,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31004006.html,36.html
2023,licenciatura,escolarizado,3,SOCIOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31100045,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31100045.html,35.html
2023,licenciatura,abierta,3,SOCIOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31100046,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31100046.html,36.html
2023,licenciatura,escolarizado,3,SOCIOLOGIA,FES ACATLÁN,31102005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31102005.html,35.html
2023,licenciatura,escolarizado,3,SOCIOLOGIA,FES ARAGÓN,31104005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31104005.html,35.html
2023,licenciatura,escolarizado,3,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,31200155,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31200155.html,35.html
2023,licenciatura,abierta,3,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,31200156,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/31200156.html,36.html
2023,licenciatura,escolarizado,3,TURISMO Y DESARROLLO SOSTENIBLE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,32306005,https://www.dgae.unam.mx/Licenciatura2023/resultados/3/32306005.html,35.html
2023,licenciatura,escolarizado,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43707005,https://www.dgae.unam.mx/Licenciatura2023/resultados/4/43707005.html,45.html
2023,licenciatura,escolarizado,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,FACULTAD DE FILOSOFÍA Y LETRAS,43700105,https://www.dgae.unam.mx/Licenciatura2023/resultados/4/43700105.html,45.html
2023,licenciatura,escolarizado,4,ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43407005,https://www.dgae.unam.mx/Licenciatura2023/resultados/4/43407005.html,45.html
2023,licenciatura,escolarizado,4,ARTE Y DISEÑO,"PLANTEL TAXCO, GRO",43402055,https://www.dgae.unam.mx/Licenciatura2023/resultados/4/43402055.html,45.html
2023,licenciatura,escolarizado,4,ARTES VISUALES,FACULTAD DE ARTES Y DISEÑO,40100025,https://www.dgae.unam.mx/Licenciatura2023/resultados/4/40100025.html,45.html
2023,licenciatura,escolarizado,4,BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFÍA Y LETRAS,40200105,https://www.dgae.unam.mx/Licenciatura2023/resultados/4/40200105.html,45.html
2023,licenciatura,escolarizado,4,CANTO,FACULTAD DE MÚSICA,40300135,https://www.dgae.unam.mx/Licenciatura2023/resultados/4/40300135.html,45.html
2023,licenciatura,escolarizado,4,COMPOSICION,FACULTAD DE MÚSICA,40400135,https://www.dgae.unam.mx/Licenciatura2023/resultados/4/40400135.html,45.html
2023,licenciatura,escolarizado,4,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,42906005,https://www.dgae.unam.mx/Licenciatura2023/resultados/4/42906005.html,45.html
